double time_stamp,w_posX,w_posY,w_posZ,w_dirX,w_dirY,w_dirZ,w_upX,w_upY,w_upZ,t_colorR,t_colorG,t_colorB,t_posX,t_posY,t_posZ,t_scale,t_index,intersectionX,intersectionY,intersectionZ,distance_to_target,button_status
8181.819000,0.137320,3.608517,-0.352577,0.195015,0.130345,-0.972101,-0.081863,0.989835,0.116300,0.000000,1.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,1.020497,4.198820,-4.755000,0.192071,0
8272.685000,0.167509,3.595373,-0.379450,0.200409,0.132557,-0.970703,-0.082765,0.989553,0.118044,0.000000,1.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,1.070876,4.192889,-4.755000,0.200087,0
8363.614000,0.190363,3.584786,-0.410587,0.202632,0.134543,-0.969968,-0.090263,0.988866,0.118307,0.000000,1.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,1.097937,4.187393,-4.755001,0.211458,1
8454.521000,0.232352,3.614853,-0.400611,0.200357,0.134725,-0.970415,-0.087431,0.989007,0.119255,0.000000,1.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,1.131383,4.219384,-4.755000,0.194294,1
8545.428000,0.222642,3.674898,-0.319714,0.197377,0.134611,-0.971042,-0.082906,0.989271,0.120286,1.000000,0.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,1.124170,4.289741,-4.755000,0.131161,1
8636.347000,0.162779,3.746394,-0.220146,0.198582,0.138486,-0.970251,-0.082282,0.988827,0.124296,1.000000,0.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,1.090929,4.393661,-4.755000,0.048018,1
8727.236000,0.149829,3.783955,-0.164754,0.192669,0.146358,-0.970288,-0.081717,0.987773,0.132770,1.000000,0.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,1.061309,4.476349,-4.755000,0.085104,1
8818.163000,0.146358,3.800149,-0.138595,0.192173,0.152682,-0.969411,-0.078383,0.987055,0.139923,1.000000,0.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,1.061499,4.527233,-4.755000,0.134508,0
8909.015000,0.140035,3.809791,-0.137212,0.193459,0.152067,-0.969252,-0.072929,0.987411,0.140360,0.000000,1.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,1.061727,4.534282,-4.755000,0.141441,0
8999.973000,0.130107,3.821578,-0.116403,0.192302,0.148701,-0.970004,-0.070847,0.987977,0.137411,0.000000,1.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,1.049703,4.532674,-4.755000,0.139158,0
9090.882000,0.116727,3.824977,-0.101999,0.193111,0.137383,-0.971511,-0.070086,0.989551,0.126003,1.000000,0.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,1.041622,4.482966,-4.755000,0.090176,0
9181.778000,0.101210,3.834484,-0.075001,0.192780,0.135998,-0.971772,-0.070176,0.989723,0.124589,1.000000,0.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,1.029629,4.489446,-4.755000,0.097675,0
9272.676000,0.141671,3.817526,-0.098965,0.195296,0.137953,-0.970994,-0.071813,0.989412,0.126125,1.000000,0.000000,0.000000,1.041917,4.391936,-4.755000,0.135266,4,1.078140,4.479025,-4.755000,0.092370,1
9363.594000,0.141511,3.812856,-0.117913,0.190167,0.135685,-0.972330,-0.072081,0.989660,0.124006,0.000000,1.000000,0.000000,-1.214200,2.752771,-4.755000,0.135266,5,1.048426,4.459944,-4.755000,2.756046,1
9454.508000,0.138857,3.805266,-0.123628,0.191652,0.134087,-0.972260,-0.068793,0.990023,0.122976,0.000000,1.000000,0.000000,-1.214200,2.752771,-4.755000,0.135266,5,1.051794,4.443990,-4.755000,2.749175,0
9545.433000,0.141217,3.803265,-0.125298,0.190147,0.135040,-0.972424,-0.070811,0.989801,0.123606,0.000000,1.000000,0.000000,-1.214200,2.752771,-4.755000,0.135266,5,1.046508,4.446187,-4.755000,2.746775,0
9636.324000,0.135235,3.791789,-0.127827,0.180468,0.124518,-0.975667,-0.071817,0.990975,0.113188,0.000000,1.000000,0.000000,-1.214200,2.752771,-4.755000,0.135266,5,0.991119,4.382327,-4.755000,2.675407,0
9727.254000,0.098445,3.718570,-0.146611,0.113710,0.001384,-0.993513,-0.047959,0.998841,-0.004098,0.000000,1.000000,0.000000,-1.214200,2.752771,-4.755000,0.135266,5,0.625888,3.724989,-4.755001,2.070456,0
9818.164000,0.013588,3.654213,-0.144081,-0.000631,-0.071009,-0.997475,-0.080635,0.994231,-0.070727,0.000000,1.000000,0.000000,-1.214200,2.752771,-4.755000,0.135266,5,0.010671,3.325969,-4.755000,1.351720,0
9909.066000,-0.037791,3.622554,-0.143892,-0.070306,-0.122890,-0.989927,-0.081104,0.989801,-0.117114,0.000000,1.000000,0.000000,-1.214200,2.752771,-4.755000,0.135266,5,-0.365281,3.050130,-4.755000,0.894331,0
9999.981000,-0.067654,3.577978,-0.148908,-0.121209,-0.153854,-0.980631,-0.090470,0.985515,-0.143438,0.000000,1.000000,0.000000,-1.214200,2.752771,-4.755000,0.135266,5,-0.636981,2.855314,-4.755000,0.579952,0
10090.900000,-0.107106,3.568020,-0.147563,-0.167158,-0.170510,-0.971074,-0.100668,0.982736,-0.155229,0.000000,1.000000,0.000000,-1.214200,2.752771,-4.755000,0.135266,5,-0.900216,2.759004,-4.755000,0.309447,0
