mode,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ
J,107472,-107.151237,-35.720078,-0.117149,-0.295876,0.318224,-0.398033,-0.917370,3.500000,-0.681005,0.247191,-0.689296,0.319266,0.947353,0.024308,
J,107563,-107.277588,-36.012039,-0.126350,-0.291962,0.318129,-0.386337,-0.922356,3.500000,-0.677860,0.246757,-0.692544,0.318604,0.947538,0.025765,
J,107654,-107.400864,-36.305309,-0.123276,-0.293270,0.318126,-0.356880,-0.934151,3.500000,-0.677686,0.247261,-0.692534,0.318965,0.947406,0.026134,
J,107745,-107.514847,-36.602261,-0.113983,-0.296951,0.318076,-0.327057,-0.945007,3.500000,-0.677487,0.247199,-0.692751,0.318922,0.947420,0.026179,
J,107836,-107.619453,-36.902653,-0.104607,-0.300392,0.318085,-0.296913,-0.954903,3.500000,-0.676950,0.245023,-0.694048,0.315561,0.948519,0.027073,
J,107927,-107.714622,-37.206348,-0.095169,-0.303696,0.318258,-0.266457,-0.963848,3.500000,-0.678720,0.244975,-0.692334,0.315192,0.948653,0.026677,
J,108018,-107.800156,-37.512726,-0.085533,-0.306377,0.318093,-0.235748,-0.971813,3.500000,-0.680542,0.245563,-0.690335,0.315230,0.948640,0.026687,
J,108109,-107.876091,-37.821903,-0.075935,-0.309177,0.318366,-0.204773,-0.978809,3.500000,-0.680542,0.245563,-0.690335,0.315230,0.948640,0.026687,
J,108200,-107.942207,-38.132999,-0.066116,-0.311096,0.318044,-0.173630,-0.984810,3.500000,-0.680204,0.246549,-0.690316,0.315938,0.948384,0.027409,
J,108290,-107.997459,-38.446377,-0.055252,-0.313377,0.318211,-0.142303,-0.989822,3.500000,-0.680204,0.246549,-0.690316,0.315938,0.948384,0.027409,
J,108381,-108.042839,-38.761280,-0.045380,-0.314903,0.318156,-0.110817,-0.993839,3.500000,-0.680204,0.246549,-0.690316,0.315159,0.948618,0.028261,
J,108472,-108.078285,-39.077396,-0.035446,-0.316116,0.318097,-0.079231,-0.996857,3.500000,-0.680204,0.246549,-0.690316,0.314820,0.948720,0.028631,
J,108563,-108.103798,-39.394585,-0.025513,-0.317188,0.318213,-0.047562,-0.998867,3.500000,-0.680204,0.246549,-0.690316,0.314820,0.948720,0.028631,
J,108654,-108.119331,-39.712284,-0.015533,-0.317699,0.318079,-0.015846,-0.999874,3.500000,-0.680204,0.246549,-0.690316,0.314263,0.948885,0.029238,
J,108745,-108.124878,-40.030399,-0.005547,-0.318115,0.318164,0.015884,-0.999874,3.500000,-0.680031,0.247055,-0.690306,0.310371,0.949998,0.034245,
J,108836,-108.120430,-40.348492,0.004448,-0.318092,0.318123,0.047600,-0.998867,3.500000,-0.680031,0.247055,-0.690306,0.309383,0.950282,0.035320,
J,108927,-108.105988,-40.666382,0.014442,-0.317890,0.318218,0.079269,-0.996853,3.500000,-0.678625,0.246656,-0.691830,0.309363,0.950287,0.035345,
J,109018,-108.081581,-40.983540,0.024406,-0.317158,0.318095,0.110855,-0.993835,3.500000,-0.675948,0.245884,-0.694720,0.309329,0.950297,0.035372,
J,109109,-108.047195,-41.299957,0.034386,-0.316418,0.318281,0.142357,-0.989815,3.500000,-0.675948,0.245884,-0.694720,0.309329,0.950297,0.035372,
J,109200,-108.002930,-41.614861,0.044266,-0.314903,0.317999,0.173660,-0.984806,3.500000,-0.675948,0.245884,-0.694720,0.309329,0.950297,0.035372,
J,109290,-107.947670,-41.928280,0.055260,-0.313419,0.318254,0.204826,-0.978798,3.500000,-0.675948,0.245884,-0.694720,0.309329,0.950297,0.035372,
J,109381,-107.882607,-42.239666,0.065063,-0.311386,0.318111,0.235771,-0.971809,3.500000,-0.675948,0.245884,-0.694720,0.311454,0.949685,0.033087,
J,109472,-107.807777,-42.548969,0.074829,-0.309303,0.318226,0.266495,-0.963837,3.500000,-0.675948,0.245884,-0.694720,0.314533,0.948780,0.029771,
J,109563,-107.723289,-42.855675,0.084488,-0.306705,0.318130,0.296936,-0.954895,3.500000,-0.675948,0.245884,-0.694720,0.314533,0.948780,0.029771,
J,109654,-107.629196,-43.159607,0.094093,-0.303932,0.318164,0.327087,-0.944996,3.500000,-0.675948,0.245884,-0.694720,0.316594,0.948161,0.027546,
J,109745,-107.525620,-43.460396,0.103577,-0.300789,0.318123,0.356911,-0.934139,3.500000,-0.675868,0.245890,-0.694796,0.322039,0.946478,0.021695,
J,109836,-107.412659,-43.757744,0.112961,-0.297348,0.318082,0.386368,-0.922344,3.500000,-0.671691,0.244576,-0.699295,0.327135,0.944838,0.016231,
J,109927,-107.290375,-44.051483,0.122284,-0.293739,0.318176,0.415428,-0.909626,3.500000,-0.662813,0.241669,-0.708714,0.331769,0.943292,0.011377,
J,110018,-107.158928,-44.341240,0.131447,-0.289757,0.318178,0.444084,-0.895985,3.500000,-0.639484,0.236991,-0.731365,0.339036,0.940736,0.008393,
J,110109,-107.018478,-44.626667,0.140450,-0.285427,0.318111,0.472290,-0.881443,3.500000,-0.545376,0.215530,-0.810007,0.342697,0.939250,0.019182,
J,110200,-106.869102,-44.907589,0.149376,-0.280922,0.318167,0.500023,-0.866013,3.500000,-0.378907,0.155234,-0.912322,0.304907,0.951728,0.035304,
J,110290,-106.710037,-45.183094,0.159065,-0.275505,0.318127,0.527237,-0.849720,3.500000,-0.187839,0.082297,-0.978746,0.247229,0.968361,0.033976,
J,110381,-106.542336,-45.453560,0.167702,-0.270466,0.318238,0.553932,-0.832561,3.500000,-0.030606,0.038953,-0.998772,0.201708,0.978923,0.031998,
J,110472,-106.366249,-45.718578,0.176086,-0.265018,0.318184,0.580078,-0.814560,3.500000,0.065434,0.020049,-0.997656,0.176244,0.983848,0.031331,
J,110563,-106.181984,-45.977856,0.184265,-0.259277,0.318085,0.605621,-0.795757,3.500000,0.096872,0.014681,-0.995189,0.166575,0.985549,0.030753,
J,110654,-105.989586,-46.231316,0.192398,-0.253460,0.318212,0.630569,-0.776134,3.500000,0.183593,0.012085,-0.982928,0.126213,0.991358,0.035763,
J,110745,-105.789352,-46.478569,0.200233,-0.247253,0.318163,0.654884,-0.755726,3.500000,0.299189,0.005672,-0.954177,0.082498,0.996084,0.031788,
J,110845,-105.560265,-46.742939,0.229088,-0.264370,0.349818,0.680847,-0.732426,3.500000,0.414289,0.001219,-0.910144,0.036591,0.999168,0.017995,
J,110936,-105.344086,-46.976383,0.216179,-0.233444,0.318166,0.703743,-0.710457,3.500000,0.492169,0.018166,-0.870310,-0.012929,0.999825,0.013558,
J,111036,-105.097878,-47.224949,0.246208,-0.248566,0.349862,0.728104,-0.685463,3.500000,0.525674,0.050269,-0.849200,-0.062860,0.997819,0.020155,
J,111127,-104.866631,-47.443615,0.231247,-0.218666,0.318261,0.749496,-0.662010,3.500000,0.537290,0.078315,-0.839754,-0.090840,0.995261,0.034696,
J,111218,-104.628723,-47.654831,0.237907,-0.211216,0.318139,0.770126,-0.637894,3.500000,0.555031,0.093836,-0.826520,-0.109799,0.993187,0.039026,
J,111309,-104.384315,-47.858452,0.244408,-0.203621,0.318114,0.789970,-0.613148,3.500000,0.567905,0.104741,-0.816402,-0.131731,0.990651,0.035461,
J,111400,-104.133492,-48.054405,0.250824,-0.195953,0.318293,0.809029,-0.587765,3.500000,0.568070,0.109401,-0.815676,-0.152683,0.987929,0.026169,
J,111490,-103.876122,-48.241398,0.257370,-0.186993,0.318128,0.827271,-0.561806,3.500000,0.557691,0.101696,-0.823795,-0.181886,0.983318,-0.001745,
J,111581,-103.612907,-48.420269,0.263214,-0.178871,0.318240,0.844681,-0.535267,3.500000,0.554854,0.098215,-0.826130,-0.239037,0.969956,-0.045231,
J,111672,-103.344292,-48.590729,0.268616,-0.170460,0.318137,0.861237,-0.508205,3.500000,0.531130,0.093493,-0.842116,-0.272081,0.960075,-0.065015,
J,111763,-103.070534,-48.752621,0.273758,-0.161892,0.318045,0.876930,-0.480625,3.500000,0.491230,0.070255,-0.868192,-0.278436,0.957110,-0.080091,
J,111854,-102.791832,-48.905834,0.278702,-0.153214,0.318039,0.891731,-0.452568,3.500000,0.468673,0.055805,-0.881607,-0.268375,0.959826,-0.081915,
J,111945,-102.508301,-49.050293,0.283531,-0.144459,0.318211,0.905640,-0.424046,3.500000,0.460360,0.042717,-0.886704,-0.250282,0.964568,-0.083473,
J,112036,-102.220375,-49.185772,0.287926,-0.135479,0.318207,0.918648,-0.395084,3.500000,0.454751,0.024329,-0.890286,-0.221535,0.971298,-0.086615,
J,112127,-101.928452,-49.312096,0.291924,-0.126324,0.318083,0.930717,-0.365746,3.500000,0.460337,0.008808,-0.887701,-0.181246,0.979821,-0.084267,
J,112218,-101.632568,-49.429234,0.295883,-0.117138,0.318227,0.941849,-0.336029,3.500000,0.502255,-0.002477,-0.864716,-0.137172,0.987105,-0.082501,
J,112309,-101.333260,-49.536983,0.299309,-0.107750,0.318113,0.952034,-0.305981,3.500000,0.554613,-0.015069,-0.831972,-0.102510,0.990983,-0.086285,
J,112400,-101.030624,-49.635307,0.302635,-0.098324,0.318207,0.961266,-0.275620,3.500000,0.579231,-0.018840,-0.814946,-0.078171,0.993842,-0.078536,
J,112490,-100.724823,-49.722996,0.305801,-0.087688,0.318125,0.969528,-0.244976,3.500000,0.584895,-0.018233,-0.810904,-0.061465,0.995876,-0.066726,
J,112581,-100.416260,-49.801067,0.308563,-0.078072,0.318287,0.976814,-0.214085,3.500000,0.565083,-0.020133,-0.824788,-0.052431,0.996805,-0.060254,
J,112672,-100.105583,-49.869366,0.310677,-0.068298,0.318095,0.983116,-0.182999,3.500000,0.529024,-0.033232,-0.847956,-0.042824,0.996914,-0.065787,
J,112763,-99.793007,-49.927856,0.312576,-0.058491,0.318002,0.988426,-0.151726,3.500000,0.464254,-0.059039,-0.883732,-0.018869,0.996890,-0.076511,
J,112854,-99.478455,-49.976547,0.314552,-0.048691,0.318299,0.992744,-0.120266,3.500000,0.386640,-0.070874,-0.919503,0.014582,0.997388,-0.070745,
J,112945,-99.162750,-50.015301,0.315704,-0.038754,0.318074,0.996056,-0.088715,3.500000,0.311143,-0.083747,-0.946666,0.045495,0.996280,-0.073183,
J,113036,-98.846016,-50.044121,0.316734,-0.028820,0.318043,0.998367,-0.057083,3.500000,0.252370,-0.091000,-0.963342,0.062840,0.995008,-0.077529,
J,113127,-98.528366,-50.062988,0.317650,-0.018867,0.318210,0.999680,-0.025375,3.500000,0.233813,-0.096243,-0.967507,0.089650,0.992983,-0.077112,
J,113218,-98.210396,-50.071869,0.317970,-0.008881,0.318094,0.999977,0.006359,3.500000,0.243139,-0.132871,-0.960848,0.139050,0.985117,-0.101041,
J,113309,-97.892197,-50.070755,0.318199,0.001114,0.318201,0.999275,0.038094,3.500000,0.243002,-0.169318,-0.955134,0.171446,0.976644,-0.129512,
J,113400,-97.574219,-50.059643,0.317978,0.011112,0.318172,0.997566,0.069767,3.500000,0.227167,-0.175642,-0.957886,0.191988,0.972375,-0.132767,
J,113490,-97.256783,-50.037445,0.317436,0.022198,0.318211,0.994850,0.101383,3.500000,0.208016,-0.170616,-0.963130,0.198738,0.971502,-0.129176,
J,113581,-96.940262,-50.005291,0.316521,0.032154,0.318150,0.991127,0.132896,3.500000,0.189686,-0.158855,-0.968909,0.198547,0.972643,-0.120597,
J,113672,-96.624878,-49.963203,0.315384,0.042088,0.318180,0.986412,0.164288,3.500000,0.177090,-0.152565,-0.972298,0.197543,0.973318,-0.116745,
J,113763,-96.310974,-49.911228,0.313904,0.051975,0.318178,0.980705,0.195503,3.500000,0.164070,-0.171981,-0.971341,0.199892,0.970053,-0.137989,
J,113854,-95.998909,-49.849430,0.312065,0.061798,0.318125,0.981934,0.189232,3.500000,0.152258,-0.216708,-0.964290,0.203754,0.961589,-0.183929,
J,113945,-95.686546,-49.788723,0.312363,0.060707,0.318207,0.987442,0.157970,3.500000,0.144619,-0.253774,-0.956391,0.215427,0.951442,-0.219885,
J,114036,-95.372559,-49.737877,0.313988,0.050846,0.318078,0.991959,0.126572,3.500000,0.143493,-0.259032,-0.955150,0.215504,0.950156,-0.225303,
J,114127,-95.056953,-49.696896,0.315605,0.040981,0.318255,0.995476,0.095028,3.500000,0.144408,-0.254742,-0.956166,0.207135,0.952668,-0.222527,
J,114218,-94.740410,-49.665867,0.316544,0.031029,0.318061,0.997986,0.063400,3.500000,0.143619,-0.259361,-0.955042,0.199272,0.952859,-0.228802,
J,114309,-94.422966,-49.644791,0.317444,0.021076,0.318143,0.999496,0.031704,3.500000,0.137754,-0.275889,-0.951267,0.199403,0.948483,-0.246206,
J,114400,-94.104988,-49.633694,0.317978,0.011097,0.318171,1.000000,-0.000023,3.500000,0.118852,-0.291789,-0.949070,0.201343,0.943069,-0.264729,
J,114490,-93.786766,-49.633694,0.318222,0.000000,0.318222,0.999496,-0.031754,3.500000,0.097343,-0.294785,-0.950592,0.201210,0.941235,-0.271279,
J,114581,-93.468819,-49.643696,0.317947,-0.010002,0.318105,0.997986,-0.063442,3.500000,0.074583,-0.286767,-0.955093,0.197443,0.943046,-0.267732,
J,114672,-93.151222,-49.663681,0.317596,-0.019985,0.318225,0.995468,-0.095085,3.500000,0.061389,-0.271848,-0.960380,0.194206,0.947059,-0.255663,
J,114763,-92.834595,-49.693623,0.316628,-0.029942,0.318040,0.991951,-0.126610,3.500000,0.057549,-0.264430,-0.962686,0.190943,0.949399,-0.249366,
J,114854,-92.518852,-49.733517,0.315742,-0.039894,0.318253,0.987434,-0.158028,3.500000,0.057834,-0.268562,-0.961524,0.191186,0.948290,-0.253366,
J,114945,-92.204689,-49.783283,0.314163,-0.049767,0.318081,0.981926,-0.189270,3.500000,0.074537,-0.259065,-0.962979,0.177641,0.953670,-0.242811,
J,115036,-91.892204,-49.842903,0.312485,-0.059620,0.318121,0.975426,-0.220333,3.500000,0.092489,-0.256598,-0.962083,0.167311,0.956491,-0.239022,
J,115127,-91.581566,-49.912350,0.310638,-0.069447,0.318307,0.967941,-0.251190,3.500000,0.087699,-0.268854,-0.959180,0.159925,0.954200,-0.252836,
J,115218,-91.273552,-49.991444,0.308014,-0.079094,0.318007,0.959488,-0.281754,3.500000,0.077048,-0.278383,-0.957375,0.160530,0.951165,-0.263658,
J,115309,-90.967957,-50.080242,0.305595,-0.088799,0.318235,0.950066,-0.312057,3.500000,0.064909,-0.288361,-0.955319,0.154792,0.948660,-0.275834,
J,115400,-90.665398,-50.178555,0.302559,-0.098312,0.318131,0.939682,-0.342045,3.500000,0.059083,-0.288665,-0.955605,0.149015,0.949102,-0.277487,
J,115490,-90.366417,-50.287376,0.298981,-0.108822,0.318169,0.928360,-0.371681,3.500000,0.059083,-0.288665,-0.955605,0.149682,0.949017,-0.277420,
J,115581,-90.070976,-50.405552,0.295441,-0.118176,0.318199,0.916100,-0.400955,3.500000,0.058121,-0.296062,-0.953399,0.155452,0.946048,-0.284303,
J,115672,-89.779488,-50.532909,0.291489,-0.127357,0.318097,0.902916,-0.429817,3.500000,0.057242,-0.302544,-0.951415,0.155932,0.943992,-0.290802,
J,115763,-89.492043,-50.669411,0.287445,-0.136501,0.318209,0.888824,-0.458252,3.500000,0.057209,-0.302782,-0.951341,0.155946,0.943915,-0.291041,
J,115854,-89.209175,-50.814793,0.282867,-0.145382,0.318041,0.873840,-0.486210,3.500000,0.056660,-0.306663,-0.950130,0.156183,0.942665,-0.294939,
J,115945,-88.930901,-50.969048,0.278275,-0.154255,0.318169,0.857971,-0.513702,3.500000,0.057487,-0.303249,-0.951176,0.155980,0.943779,-0.291464,
J,116036,-88.657761,-51.131882,0.273140,-0.162834,0.317994,0.841248,-0.540653,3.500000,0.066070,-0.290622,-0.954554,0.154399,0.948100,-0.277970,
J,116127,-88.389687,-51.303329,0.268074,-0.171448,0.318211,0.823669,-0.567074,3.500000,0.082462,-0.239390,-0.967415,0.142420,0.963589,-0.226303,
J,116218,-88.127151,-51.483097,0.262535,-0.179768,0.318184,0.805260,-0.592918,3.500000,0.113796,-0.099797,-0.988479,0.100768,0.990971,-0.088448,
J,116309,-87.870384,-51.671032,0.256767,-0.187935,0.318196,0.786041,-0.618176,3.500000,0.144660,0.023479,-0.989203,0.041905,0.998676,0.029831,
J,116400,-87.619705,-51.866894,0.250679,-0.195862,0.318122,0.766037,-0.642796,3.500000,0.167251,0.083285,-0.982390,-0.001760,0.996449,0.084177,
J,116490,-87.375938,-52.071438,0.243767,-0.204544,0.318215,0.745255,-0.666782,3.500000,0.189098,0.112017,-0.975548,-0.035637,0.993600,0.107182,
J,116581,-87.138763,-52.283501,0.237175,-0.212063,0.318155,0.761955,-0.647629,3.500000,0.196945,0.110444,-0.974174,-0.054538,0.993330,0.101590,
J,116672,-86.896454,-52.489719,0.242310,-0.206219,0.318182,0.782127,-0.623119,3.500000,0.195390,0.101877,-0.975420,-0.064851,0.993755,0.090801,
J,116763,-86.647789,-52.688213,0.248665,-0.198494,0.318173,0.801506,-0.597984,3.500000,0.196001,0.101146,-0.975373,-0.072516,0.993438,0.088447,
J,116854,-86.393089,-52.878742,0.254700,-0.190529,0.318077,0.820076,-0.572258,3.500000,0.213224,0.096494,-0.972227,-0.068277,0.994150,0.083695,
J,116945,-86.132462,-53.061230,0.260628,-0.182487,0.318164,0.837814,-0.545952,3.500000,0.283212,0.075442,-0.956085,-0.051230,0.996668,0.063469,
J,117036,-85.866264,-53.235416,0.266197,-0.174187,0.318123,0.854721,-0.519093,3.500000,0.378258,0.058093,-0.923875,-0.041398,0.998092,0.045810,
J,117127,-85.594826,-53.401096,0.271439,-0.165680,0.318007,0.870750,-0.491726,3.500000,0.472848,0.038668,-0.880295,-0.041149,0.998916,0.021775,
J,117218,-85.318054,-53.558315,0.276772,-0.157219,0.318308,0.885918,-0.463840,3.500000,0.524442,0.027095,-0.851015,-0.043338,0.999047,0.005102,
J,117309,-85.036583,-53.706707,0.281471,-0.148392,0.318192,0.900192,-0.435490,3.500000,0.541569,0.023893,-0.840316,-0.046530,0.998916,-0.001585,
J,117400,-84.750565,-53.846195,0.286018,-0.139488,0.318219,0.913559,-0.406708,3.500000,0.543676,0.025283,-0.838914,-0.048526,0.998821,-0.001346,
J,117490,-84.459946,-53.975590,0.290619,-0.129395,0.318123,0.926003,-0.377525,3.500000,0.543652,0.025650,-0.838919,-0.045818,0.998950,0.000851,
J,117581,-84.165337,-54.095806,0.294609,-0.120216,0.318193,0.937515,-0.347954,3.500000,0.534158,-0.009231,-0.845334,-0.025118,0.999326,-0.026783,
J,117672,-83.867188,-54.206676,0.298149,-0.110870,0.318096,0.948082,-0.318031,3.500000,0.519213,-0.052459,-0.853034,-0.000062,0.998112,-0.061419,
J,117763,-83.565712,-54.308128,0.301476,-0.101452,0.318088,0.957687,-0.287800,3.500000,0.490609,-0.117657,-0.863400,0.045196,0.992945,-0.109629,
J,117854,-83.261040,-54.400105,0.304672,-0.091976,0.318253,0.966339,-0.257259,3.500000,0.465816,-0.162596,-0.869815,0.085083,0.986649,-0.138872,
J,117945,-82.953674,-54.482452,0.307365,-0.082348,0.318205,0.974022,-0.226460,3.500000,0.441520,-0.195539,-0.875685,0.113176,0.980306,-0.161837,
J,118036,-82.644081,-54.555058,0.309593,-0.072605,0.317993,0.980713,-0.195461,3.500000,0.415752,-0.221540,-0.882083,0.129312,0.974424,-0.183783,
J,118127,-82.332222,-54.617931,0.311859,-0.062874,0.318134,0.986420,-0.164249,3.500000,0.394827,-0.241812,-0.886362,0.138253,0.969395,-0.202880,
J,118218,-82.018585,-54.670975,0.313637,-0.053043,0.318091,0.991135,-0.132870,3.500000,0.384722,-0.255053,-0.887095,0.143753,0.965895,-0.215365,
J,118309,-81.703369,-54.714149,0.315216,-0.043175,0.318159,0.994850,-0.101364,3.500000,0.376435,-0.272818,-0.885363,0.150863,0.960954,-0.231967,
J,118400,-81.386940,-54.747402,0.316429,-0.033253,0.318172,0.997566,-0.069744,3.500000,0.367700,-0.287476,-0.884395,0.156604,0.956579,-0.245829,
J,118490,-81.069420,-54.769608,0.317520,-0.022205,0.318296,0.999275,-0.038044,3.500000,0.359895,-0.296729,-0.884549,0.160203,0.953650,-0.254727,
J,118581,-80.751495,-54.781811,0.317924,-0.012203,0.318159,0.999977,-0.006321,3.500000,0.360971,-0.298429,-0.883538,0.160798,0.953144,-0.256245,
J,118672,-80.433411,-54.784023,0.318085,-0.002213,0.318092,0.999680,0.025402,3.500000,0.374824,-0.288935,-0.880922,0.155176,0.956343,-0.247647,
J,118763,-80.115334,-54.776241,0.318077,0.007782,0.318172,0.998367,0.057110,3.500000,0.413717,-0.244538,-0.876949,0.125898,0.969363,-0.210913,
J,118854,-79.797623,-54.758472,0.317711,0.017769,0.318207,0.996056,0.088764,3.500000,0.458524,-0.194434,-0.867151,0.091308,0.980916,-0.171662,
J,118945,-79.480667,-54.730732,0.316956,0.027740,0.318167,0.992737,0.120327,3.500000,0.492177,-0.152702,-0.856997,0.059207,0.988086,-0.142057,
J,119036,-79.164864,-54.693066,0.315804,0.037666,0.318042,0.988419,0.151752,3.500000,0.508126,-0.127936,-0.851728,0.034884,0.991152,-0.128068,
J,119127,-78.850273,-54.645477,0.314590,0.047588,0.318169,0.983109,0.183044,3.500000,0.515702,-0.110678,-0.849589,0.018574,0.992832,-0.118064,
J,119218,-78.537323,-54.588028,0.312950,0.057449,0.318180,0.976799,0.214142,3.500000,0.525153,-0.091780,-0.846044,0.005999,0.994542,-0.104165,
J,119309,-78.226318,-54.520775,0.311005,0.067253,0.318193,0.969521,0.245022,3.500000,0.534894,-0.083165,-0.840816,0.001602,0.995242,-0.097421,
