mode,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ,angle
M,13318,-25.913818,12.910967,-0.291670,0.127422,0.318289,-0.929550,0.368698,3.500000,0.551710,-0.096950,-0.828382,-0.147656,0.966178,-0.211418,1.948404
M,13409,-26.209185,13.029100,-0.295366,0.118134,0.318114,-0.940779,0.339021,3.500000,0.543180,-0.096876,-0.834008,-0.170653,0.959849,-0.222638,1.916672
M,13500,-26.508211,13.137929,-0.299026,0.108829,0.318215,-0.951061,0.309000,3.500000,0.533228,-0.099657,-0.840081,-0.186245,0.954844,-0.231488,1.884938
M,13590,-26.810795,13.236244,-0.302584,0.098315,0.318155,-0.960386,0.278671,3.500000,0.511099,-0.108497,-0.852646,-0.206486,0.947452,-0.244334,1.853207
M,13681,-27.116207,13.324970,-0.305412,0.088726,0.318039,-0.968742,0.248073,3.500000,0.491228,-0.122310,-0.862401,-0.216019,0.942054,-0.256653,1.821486
M,13772,-27.424501,13.404124,-0.308294,0.079154,0.318293,-0.976128,0.217196,3.500000,0.474506,-0.138774,-0.869244,-0.215596,0.939095,-0.267616,1.789738
M,13863,-27.734922,13.473506,-0.310421,0.069382,0.318080,-0.982527,0.186124,3.500000,0.465448,-0.152158,-0.871898,-0.211096,0.937598,-0.276313,1.758012
M,13954,-28.047377,13.533107,-0.312454,0.059601,0.318088,-0.987936,0.154862,3.500000,0.457756,-0.161101,-0.874360,-0.207078,0.937080,-0.281069,1.726284
M,14045,-28.361725,13.582891,-0.314348,0.049784,0.318266,-0.992353,0.123425,3.500000,0.450534,-0.175825,-0.875274,-0.199849,0.935671,-0.290827,1.694537
M,14136,-28.677399,13.622762,-0.315674,0.039871,0.318182,-0.995771,0.091873,3.500000,0.442647,-0.198350,-0.874483,-0.191312,0.931884,-0.308208,1.662800
M,14227,-28.994085,13.652690,-0.316687,0.029928,0.318098,-0.998184,0.060238,3.500000,0.434143,-0.218138,-0.874034,-0.183298,0.928552,-0.322790,1.631070
M,14318,-29.311598,13.672660,-0.317513,0.019970,0.318140,-0.999594,0.028536,3.500000,0.424878,-0.223551,-0.877213,-0.175022,0.930459,-0.321892,1.599336
